 £ STG Week US $ Week EURO € Week Yen Week
 Change Change Change (x 100) Change
Afghanistan (Afghani) 94.7367 -0.5188 56.4800 -0.0800 77.0698 -0.0300 55.5113 -0.0350
Albania (Lek) 172.021 -1.0427 102.555 -0.2050 139.941 -0.1359 100.796 -0.1221
Algeria (Dinar) 132.757 -0.6881 79.1467 -0.0890 108.000 -0.0105 77.7893 -0.0263
Andorra (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Angola (Readj. Kwanza) 164.095 -0.3680 97.8300 0.1765 133.494 0.3776 96.1521 0.2489
Antigua (E Carib $) 4.5289 -0.0184 2.7000 0.0000 3.6843 0.0038 2.6537 0.0021
Argentina (Peso) 13.5488 -0.0339 8.0775 0.0125 11.0222 0.0284 7.9390 0.0185
Armenia (Dram) 692.075 -3.6478 412.600 -0.5000 563.013 -0.1039 405.524 -0.1724
Aruba (Florin) 3.0025 -0.0122 1.7900 0.0000 2.4426 0.0025 1.7593 0.0014
Australia (A$) 1.8023 -0.0201 1.0745 -0.0076 1.4662 -0.0089 1.0560 -0.0067
Austria (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Azerbaijan (New Manat) 1.3139 -0.0053 0.7833 0.0000 1.0689 0.0011 0.7699 0.0006
Azores (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Euro Locking Rates: Austrian Schilling 13.7603, Belgium/Luxembourg Franc 40.3399, Cyprus 0.585274, Estonia 15.6466, Finnish Markka 5.94573, French Franc 6.55957, German Mark 1.95583, Greek Drachma 340.75, Irish Punt 0.787564, Italian Lira 1936.27, Malts 0.4293, Netherlands Guilder 2.20371, Portuguese Escudo 200.482, Slovakian Koruna 30.1260, Slovenian Tolar 239.64
Spanish Peseta 166.386. Abbrev:(o) Official rate (v) Floating rate; WM/Reuters rate is for valuation of capital assets. (1) Malawi Kwacha devalued by approx 50% on May 7th, 2012. (2) Netherland Antilles are Curacao & Saint Maarten. Bonaire, Saint Eustatius and Saba now use US Dollar. (3) Chinese Yuan unrestricted trading in Hong Kong. (4) Zambia Kwacha has been re-denominated by 1000 on Dec 31 2012
Rates derived from THE WM/REUTERS CLOSING SPOT RATES & Reuters. FT R/eaders Enqiries: 020 7873 4211.
May 30
 £ STG Week US $ Week EURO € Week Yen Week
 Change Change Change (x 100) Change
Germany (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Ghana (Cedi) 5.0405 0.0630 3.0050 0.0495 4.1005 0.0717 2.9535 0.0509
Gibraltar (Gib £) 1.0000 0.0000 0.5962 0.0024 0.8135 0.0041 0.5860 0.0028
Greece (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Greenland (Danish Krone) 9.1740 -0.0476 5.4694 -0.0061 7.4632 -0.0007 5.3755 -0.0018
Grenada (E Carib $) 4.5289 -0.0184 2.7000 0.0000 3.6843 0.0038 2.6537 0.0021
Guadeloupe (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Guam (US $) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Guatemala (Quetzal) 13.0607 0.0043 7.7865 0.0340 10.6251 0.0573 7.6530 0.0394
Guinea (Fr) 11783.4 -56.1895 7025.00 -5.0000 9586.00 3.0200 6904.52 0.5142
Guinea-Bissau (CFR Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Guyana Guyana Dollar 345.501 -1.4007 205.980 0.0000 281.070 0.2884 202.447 0.1591
Pakistan (Pak. Rupee) 165.504 -0.9826 98.6700 -0.1850 134.640 -0.1141 96.9777 -0.1055
Panama (Balboa) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Papua New Guinea (Kina) 4.7703 -0.0194 2.8439 0.0000 3.8807 0.0040 2.7951 0.0022
Paraguay (Guarani) 7435.43 -4.4351 4432.85 15.2650 6048.84 27.0144 4356.82 18.4144
Peru (New Sol) 4.6421 -0.0475 2.7675 -0.0170 3.7764 -0.0193 2.7200 -0.0146
Philippines (Peso) 73.3925 -0.1375 43.7550 0.0950 59.7059 0.1908 43.0046 0.1271
Pitcairn Is (Sterling £) 1.0000 0.0000 0.5962 0.0024 0.8135 0.0041 0.5860 0.0028
Poland (Zloty) 5.0829 -0.0508 3.0303 -0.0180 4.1350 -0.0202 2.9783 -0.0153
Portugal (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Puerto Rico (US $) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Bahamas (Bahama $) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Bahrain (Dinar) 0.6324 -0.0025 0.3770 0.0000 0.5145 0.0005 0.3705 0.0003
Balearic Is (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Bangladesh (Taka) 129.869 -0.6108 77.4250 -0.0500 105.650 0.0402 76.0971 0.0107
Barbados (Barb $) 3.3547 -0.0136 2.0000 0.0000 2.7291 0.0028 1.9657 0.0015
Belarus (Rouble)(1) 16991.6 32.1675 10130.0 60.0000 13822.9 95.9725 9956.26 66.7469
Belgium (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Belize (B $) 3.3464 -0.0135 1.9950 0.0000 2.7223 0.0028 1.9608 0.0015
Benin (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Bermuda (Bermudian $) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Bhutan (Ngultrum) 99.1147 0.8319 59.0900 0.7325 80.6313 1.0812 58.0766 0.7650
Bolivia (Boliviano) 11.5905 -0.0470 6.9100 0.0000 9.4291 0.0097 6.7915 0.0053
Bosnia Herzegovina (Marka) 2.4042 -0.0123 1.4334 -0.0014 1.9558 0.0000 1.4088 -0.0003
Botswana (Pula) 14.6815 0.0430 8.7527 0.0609 11.9436 0.0953 8.6026 0.0665
Brazil (Real) 3.7624 0.0252 2.2431 0.0240 3.0608 0.0359 2.2046 0.0253
Brunei (Brunei $) 2.1028 -0.0056 1.2537 0.0018 1.7107 0.0042 1.2321 0.0027
Bulgaria (Lev) 2.4046 -0.0118 1.4336 -0.0013 1.9562 0.0003 1.4090 -0.0001
Burkina Faso (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Burma (Kyat)(o) 1616.97 -4.8711 964.000 1.0000 1315.43 2.7128 947.467 1.7265
Burundi (Burundi Fr) 2599.22 -10.8741 1549.60 -0.2000 2114.51 1.8968 1523.02 1.0002
Cambodia (Riel) 6719.46 -20.5042 4006.00 4.0000 5466.39 11.0610 3937.29 7.0217
Cameroon (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Canada (Canadian $) 1.8214 -0.0109 1.0859 -0.0021 1.4817 -0.0014 1.0672 -0.0012
Canary Is (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Cape Verde (CV Escudo) 133.551 -0.6088 79.6200 -0.0400 108.645 0.0570 78.2545 0.0222
Cayman Island (CI $) 1.3754 -0.0056 0.8200 0.0000 1.1190 0.0012 0.8059 0.0006
Cent. Afr. Rep. (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Chad (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Chile (Chilean Peso) 924.119 -9.1694 550.940 -3.2200 751.785 -3.6181 541.491 -2.7369
China (Yuan) 10.4789 -0.0243 6.2473 0.0108 8.5248 0.0235 6.1402 0.0154
China (R Yuan HK)(3) 10.4795 -0.0192 6.2477 0.0139 8.5252 0.0276 6.1405 0.0184
Colombia (Col Peso) 3190.57 -14.9893 1902.15 -1.2200 2595.58 1.0000 1869.53 0.2707
Comoros (Fr) 604.743 -3.0753 360.535 -0.3703 491.968 0.0000 354.351 -0.0853
Congo (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Congo (DemRep) (Congo Fr) 1541.51 -14.6532 919.010 -4.9900 1254.04 -5.5156 903.248 -4.1909
Costa Rica (Colon) 927.350 -7.5657 552.865 -2.2600 754.413 -2.3068 543.383 -1.7926
Cote d’Ivoire (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Croatia (Kuna) 9.3264 -0.0608 5.5602 -0.0137 7.5871 -0.0109 5.4648 -0.0091
Cuba (Cuban Peso) 1.6774 -0.0068 1.0000 0.0000 1.3646 0.0014 0.9828 0.0008
Cyprus (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Czech Rep. (Koruna) 33.8021 -0.0829 20.1521 0.0321 27.4985 0.0720 19.8064 0.0471
Denmark (Danish Krone) 9.1740 -0.0476 5.4694 -0.0061 7.4632 -0.0007 5.3755 -0.0018
Djibouti Rep (Djib Fr) 296.891 -1.2036 177.000 0.0000 241.525 0.2478 173.964 0.1367
Dominica (E Carib $) 4.5289 -0.0184 2.7000 0.0000 3.6843 0.0038 2.6537 0.0021
Dominican Rep (D Peso) 72.5957 0.0509 43.2800 0.2050 59.0578 0.3400 42.5377 0.2347
Falkland Is (Falk £) 1.0000 0.0000 0.5962 0.0024 0.8135 0.0041 0.5860 0.0028
Faroe Is (Danish Krone) 9.1740 -0.0476 5.4694 -0.0061 7.4632 -0.0007 5.3755 -0.0018
Fiji Is (Fiji $) 3.1097 -0.0155 1.8539 -0.0018 2.5298 0.0003 1.8221 -0.0003
Finland (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
France (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Fr. Cty/Africa (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Fr. Guiana (Euro) 1.2293 -0.0063 0.7328 -0.0008 1.0000 0.0000 0.7203 -0.0002
Fr. Pacific Is (CFP Fr) 146.687 -0.7459 87.4513 -0.0899 119.332 0.0000 85.9514 -0.0207
Ecuador (Sucre) 41933.8 -170.000 25000.0 0.0000 34113.8 35.0000 24571.2 19.3047
Egypt (Egyptian £) 11.9937 -0.0187 7.1504 0.0178 9.7571 0.0343 7.0277 0.0230
El Salvador (Colon) 14.6718 -0.0595 8.7470 0.0000 11.9358 0.0123 8.5970 0.0068
Equat’l Guinea (CFA Fr) 806.324 -4.1003 480.713 -0.4937 655.957 -0.0001 472.468 -0.1137
Eritrea (Nakfa) 24.7912 -0.1005 14.7800 0.0000 20.1680 0.0207 14.5265 0.0114
